DTXSID,Chemical,CASRN,SMILES,Library,Max conc,Median % activity,Tested in CR?,dataset,Comment,UVCB/Markush,NEUTRAL/SALT PAIRS,AQC,QualityCall,T0,T4,Call,SMILES,QSAR_READY_SMILES,MOLECULAR_FORMULA,AVERAGE_MASS,DTXSID,OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED,VAPOR_PRESSURE_MMHG_OPERA_PRED
DTXSID5032579,Triclopyr butotyl,64700-56-7,CCCCOCCOC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=N1,e1k,,,,leaderboard,,,,A-A-S Pass,Pass,A,A,S,CCCCOCCOC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=N1,CCCCOCCOC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=N1,C13H16Cl3NO4,356.62,DTXSID5032579,3.17539,2.84E-06
DTXSID7024902,Dazomet,533-74-4,CN1CSC(=S)N(C)C1,ph1_v2,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,CN1CSC(=S)N(C)C1,CN1CSC(=S)N(C)C1,C5H10N2S2,162.27,DTXSID7024902,0.630444,2.83E-06
DTXSID1023869,Ametryn,834-12-8,CCNC1=NC(SC)=NC(NC(C)C)=N1,ph1_v2,99.9985,62.07303837,N,training,,,,A-A-S Pass,Pass,A,A,S,CCNC1=NC(SC)=NC(NC(C)C)=N1,CCNC1=NC(SC)=NC(NC(C)C)=N1,C9H17N5S,227.33,DTXSID1023869,2.9793,2.73E-06
DTXSID3021485,"1,3-Benzenedicarboxylic acid",121-91-5,OC(=O)C1=CC(=CC=C1)C(O)=O,ph2,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,OC(=O)C1=CC(=CC=C1)C(O)=O,OC(=O)C1=CC(=CC=C1)C(O)=O,C8H6O4,166.132,DTXSID3021485,1.65221,2.55E-06
DTXSID0024000,Chlorthal-dimethyl,1861-32-1,COC(=O)C1=C(Cl)C(Cl)=C(C(=O)OC)C(Cl)=C1Cl,ph2,99.8655,99.67233908,Y,training,,,,A-A-S Pass,Pass,A,A,S,COC(=O)C1=C(Cl)C(Cl)=C(C(=O)OC)C(Cl)=C1Cl,COC(=O)C1=C(Cl)C(Cl)=C(C(=O)OC)C(Cl)=C1Cl,C10H6Cl4O4,331.95,DTXSID0024000,4.27803,2.50E-06
DTXSID7032555,Flumioxazin,103361-09-7,FC1=CC2=C(C=C1N1C(=O)C3=C(CCCC3)C1=O)N(CC#C)C(=O)CO2,ph1_v2,100.0765,85.15021921,Y,training,,,,A-A-S Pass,Pass,A,A,S,FC1=CC2=C(C=C1N1C(=O)C3=C(CCCC3)C1=O)N(CC#C)C(=O)CO2,FC1=CC2=C(C=C1N1C(=O)C3=C(CCCC3)C1=O)N(CC#C)C(=O)CO2,C19H15FN2O4,354.337,DTXSID7032555,2.54927,2.40E-06
DTXSID6022341,Prometon,1610-18-0,COC1=NC(NC(C)C)=NC(NC(C)C)=N1,ph1_v2,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,COC1=NC(NC(C)C)=NC(NC(C)C)=N1,COC1=NC(NC(C)C)=NC(NC(C)C)=N1,C10H19N5O,225.296,DTXSID6022341,2.99119,2.30E-06
DTXSID1032488,Thiazopyr,117718-60-2,COC(=O)C1=C(CC(C)C)C(C2=NCCS2)=C(N=C1C(F)F)C(F)(F)F,ph1_v2,100,26.16959325,N,training,,,,A-A-S Pass,Pass,A,A,S,COC(=O)C1=C(CC(C)C)C(C2=NCCS2)=C(N=C1C(F)F)C(F)(F)F,COC(=O)C1=C(CC(C)C)C(C2=NCCS2)=C(N=C1C(F)F)C(F)(F)F,C16H17F5N2O2S,396.38,DTXSID1032488,3.88906,2.24E-06
DTXSID9020299,Chlorobenzilate,510-15-6,CCOC(=O)C(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,ph2,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,CCOC(=O)C(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,CCOC(=O)C(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,C16H14Cl2O3,325.19,DTXSID9020299,4.73733,2.17E-06
DTXSID1032640,Pyriproxyfen,95737-68-1,CC(COC1=CC=C(OC2=CC=CC=C2)C=C1)OC1=NC=CC=C1,ph1_v2,100.001,44.69450297,N,training,,,,A-A-S Pass,Pass,A,A,S,CC(COC1=CC=C(OC2=CC=CC=C2)C=C1)OC1=NC=CC=C1,CC(COC1=CC=C(OC2=CC=CC=C2)C=C1)OC1=NC=CC=C1,C20H19NO3,321.376,DTXSID1032640,4.19946,2.17E-06
DTXSID0020232,Caffeine,58-08-2,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,ph2,,,,leaderboard,,,,A-A-S Pass,Pass,A,A,S,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,C8H10N4O2,194.194,DTXSID0020232,-0.0709947,2.06E-06
DTXSID3024316,Tebuthiuron,34014-18-1,CNC(=O)N(C)C1=NN=C(S1)C(C)(C)C,ph1_v2,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,CNC(=O)N(C)C1=NN=C(S1)C(C)(C)C,CNC(=O)N(C)C1=NN=C(S1)C(C)(C)C,C9H16N4OS,228.31,DTXSID3024316,1.78757,0.000002003
DTXSID9020372,"1-(2-Chlorophenyl)-1-(4-chlorophenyl)-2,2-dichloroethane",53-19-0,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=C(Cl)C=CC=C1,e1k,99.9975,28.04435417,N,training,,,,A-A-S Pass,Pass,A,A,S,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=C(Cl)C=CC=C1,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=C(Cl)C=CC=C1,C14H10Cl4,320.03,DTXSID9020372,6.76953,1.93E-06
DTXSID8022959,Docusate sodium,577-11-7,[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S([O-])(=O)=O,ph2,100,104.7406336,Y,training,,,,A-A-S Pass,Pass,A,A,S,[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S([O-])(=O)=O,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(O)(=O)=O,C20H37NaO7S,444.56,DTXSID8022959,2.21148,1.72E-06
DTXSID7020970,Nitrofen,1836-75-5,[O-][N+](=O)C1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1,ph2,99.9985,68.35380693,N,training,,,,A-A-S Pass,Pass,A,A,S,[O-][N+](=O)C1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1,[O-][N+](=O)C1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1,C12H7Cl2NO3,284.09,DTXSID7020970,4.6398,1.72E-06
DTXSID8023846,Acephate,30560-19-1,COP(=O)(NC(C)=O)SC,ph1_v2,,,,blind test,PHOS*,,,A-A-S Pass,Pass,A,A,S,COP(=O)(NC(C)=O)SC,COP(=O)(NC(C)=O)SC,C4H10NO3PS,183.16,DTXSID8023846,-0.848194,1.71E-06
DTXSID3032416,Cybutryne,28159-98-0,CSC1=NC(NC(C)(C)C)=NC(NC2CC2)=N1,e1k,100.002,85.96614305,Y,training,,,,A-A-S Pass,Pass,A,A,S,CSC1=NC(NC(C)(C)C)=NC(NC2CC2)=N1,CSC1=NC(NC(C)(C)C)=NC(NC2CC2)=N1,C11H19N5S,253.37,DTXSID3032416,3.68008,1.64E-06
DTXSID2034962,Thiamethoxam,153719-23-4,CN1COCN(CC2=CN=C(Cl)S2)C1=N[N+]([O-])=O,ph1_v2,100.0015,1.037815839,N,training,,,,A-A-S Pass,Pass,A,A,S,CN1COCN(CC2=CN=C(Cl)S2)C1=N[N+]([O-])=O,CN1COCN(CC2=CN=C(Cl)S2)C1=N[N+]([O-])=O,C8H10ClN5O3S,291.71,DTXSID2034962,-0.119138,1.54E-06
DTXSID2024163,Linuron,330-55-2,CON(C)C(=O)NC1=CC=C(Cl)C(Cl)=C1,ph1_v2,99.9985,60.22978347,N,training,,,,A-A-S Pass,Pass,A,A,S,CON(C)C(=O)NC1=CC=C(Cl)C(Cl)=C1,CON(C)C(=O)NC1=CC=C(Cl)C(Cl)=C1,C9H10Cl2N2O2,249.09,DTXSID2024163,3.19781,1.45E-06
DTXSID5020154,Clorophene,120-32-1,OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,ph1_v2,100,104.9963176,Y,training,,,,A-A-S Pass,Pass,A,A,S,OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,C13H11ClO,218.68,DTXSID5020154,3.59891,1.42E-06
DTXSID6021666,Tetradecanoic acid,544-63-8,CCCCCCCCCCCCCC(O)=O,e1k,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,CCCCCCCCCCCCCC(O)=O,CCCCCCCCCCCCCC(O)=O,C14H28O2,228.376,DTXSID6021666,6.10961,1.41E-06
DTXSID2032500,Triflumizole,68694-11-1,CCCOC\C(=N/C1=C(C=C(Cl)C=C1)C(F)(F)F)N1C=CN=C1,ph1_v2,100.01,94.89291009,Y,training,,,,A-A-S Pass,Pass,A,A,S,CCCOC\C(=N/C1=C(C=C(Cl)C=C1)C(F)(F)F)N1C=CN=C1,CCCOCC(=NC1=C(C=C(Cl)C=C1)C(F)(F)F)N1C=CN=C1,C15H15ClF3N3O,345.75,DTXSID2032500,1.40364,1.40E-06
DTXSID1025809,Oleic acid,112-80-1,CCCCCCCC\C=C/CCCCCCCC(O)=O,e1k,99.998,98.16500207,Y,training,,,,A-A-S Pass,Pass,A,A,S,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCCCCC=CCCCCCCCC(O)=O,C18H34O2,282.468,DTXSID1025809,7.6389,1.39E-06
DTXSID3034165,"5,5-Dimethyl-3-(alpha,alpha,alpha-trifluoro-4-nitro-m-tolyl)hydantoin",63612-50-0,CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,ph2,100,2.952179571,N,training,,,,A-A-S Pass,Pass,A,A,S,CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,C12H10F3N3O4,317.224,DTXSID3034165,3.11372,1.38E-06
DTXSID9020247,Carbaryl,63-25-2,CNC(=O)OC1=C2C=CC=CC2=CC=C1,ph1_v2,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,CNC(=O)OC1=C2C=CC=CC2=CC=C1,CNC(=O)OC1=C2C=CC=CC2=CC=C1,C12H11NO2,201.225,DTXSID9020247,2.35802,1.36E-06
DTXSID8034956,Tetraconazole,112281-77-3,FC(F)C(F)(F)OCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,ph1_v2,99.5215,72.25046397,N,training,,,,A-A-S Pass,Pass,A,A,S,FC(F)C(F)(F)OCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,FC(F)C(F)(F)OCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,C13H11Cl2F4N3O,372.14,DTXSID8034956,3.55959,1.35E-06
DTXSID4020373,"p,p'-DDD",72-54-8,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,ph2,100.0025,19.89685284,N,training,,,,A-A-S Pass,Pass,A,A,S,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,C14H10Cl4,320.03,DTXSID4020373,6.12894,1.35E-06
DTXSID6022345,"o,p'-DDT",789-02-6,ClC1=CC=C(C=C1)C(C1=CC=CC=C1Cl)C(Cl)(Cl)Cl,ph2,99.998,22.54316839,N,training,,,,A-A-S Pass,Pass,A,A,S,ClC1=CC=C(C=C1)C(C1=CC=CC=C1Cl)C(Cl)(Cl)Cl,ClC1=CC=C(C=C1)C(C1=CC=CC=C1Cl)C(Cl)(Cl)Cl,C14H9Cl5,354.48,DTXSID6022345,6.92326,1.34E-06
DTXSID3026514,Phthalimide,85-41-6,O=C1NC(=O)C2=C1C=CC=C2,e1k,100,15.89570489,N,training,,,,A-A-S Pass,Pass,A,A,S,O=C1NC(=O)C2=C1C=CC=C2,O=C1NC(=O)C2=C1C=CC=C2,C8H5NO2,147.133,DTXSID3026514,1.1494,1.34E-06
DTXSID0032497,Triclopyr,55335-06-3,OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=N1,ph1_v2,102.0025,93.90808187,Y,training,,,,A-A-S Pass,Pass,A,A,S,OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=N1,OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=N1,C7H4Cl3NO3,256.46,DTXSID0032497,2.51575,1.27E-06
DTXSID2020426,"1-Amino-2,6-dichloro-4-nitrobenzene",99-30-9,NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O,ph1_v2,,,,leaderboard,,,,A-A-S Pass,Pass,A,A,S,NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O,NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O,C6H4Cl2N2O2,207.01,DTXSID2020426,2.7987,1.21E-06
DTXSID2039336,S-Bioallethrin,28434-00-6,CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(CC=C)=C2C)C1(C)C,ph1_v2,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(CC=C)=C2C)C1(C)C,CC(C)=CC1C(C(=O)OC2CC(=O)C(CC=C)=C2C)C1(C)C,C19H26O3,302.414,DTXSID2039336,4.78026,0.000001207
DTXSID8024151,Imazalil,35554-44-0,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC=C,ph1_v2,,,,leaderboard,,,,A-A-S Pass,Pass,A,A,S,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC=C,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC=C,C14H14Cl2N2O,297.18,DTXSID8024151,3.81811,1.20E-06
DTXSID8032675,Sulprofos,35400-43-2,CCCSP(=S)(OCC)OC1=CC=C(SC)C=C1,e1k,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,CCCSP(=S)(OCC)OC1=CC=C(SC)C=C1,CCCSP(=S)(OCC)OC1=CC=C(SC)C=C1,C12H19O2PS3,322.44,DTXSID8032675,5.48022,1.20E-06
DTXSID5032573,Pyridaben,96489-71-3,CC(C)(C)N1N=CC(SCC2=CC=C(C=C2)C(C)(C)C)=C(Cl)C1=O,ph1_v2,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,CC(C)(C)N1N=CC(SCC2=CC=C(C=C2)C(C)(C)C)=C(Cl)C1=O,CC(C)(C)N1N=CC(SCC2=CC=C(C=C2)C(C)(C)C)=C(Cl)C1=O,C19H25ClN2OS,364.93,DTXSID5032573,6.3671,1.18E-06
DTXSID8032673,Pyrithiobac sodium,123343-16-8,[Na+].COC1=CC(OC)=NC(SC2=C(C([O-])=O)C(Cl)=CC=C2)=N1,ph1_v2,100,66.32238629,N,training,,,,A-A-S Pass,Pass,A,A,S,[Na+].COC1=CC(OC)=NC(SC2=C(C([O-])=O)C(Cl)=CC=C2)=N1,COC1=CC(OC)=NC(SC2=C(C(O)=O)C(Cl)=CC=C2)=N1,C13H10ClN2NaO4S,348.73,DTXSID8032673,0.600169,1.12E-06
DTXSID9047594,Sodium 4-octylbenzenesulfonate,3/7/6149,[Na+].CCCCCCCCC1=CC=C(C=C1)S([O-])(=O)=O,e1k,99.998,101.2892805,Y,training,,,,A-A-S Pass,Pass,A,A,S,[Na+].CCCCCCCCC1=CC=C(C=C1)S([O-])(=O)=O,CCCCCCCCC1=CC=C(C=C1)S(O)(=O)=O,C14H21NaO3S,292.37,DTXSID9047594,0.635663,1.11E-06
DTXSID6024046,Paraoxon,311-45-5,CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O,e1k,99.9985,98.81448633,Y,training,PHOS*,,,A-A-S Pass,Pass,A,A,S,CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O,CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O,C10H14NO6P,275.197,DTXSID6024046,1.98126,1.11E-06
DTXSID4027608,Terbutylazine,5915-41-3,CCNC1=NC(NC(C)(C)C)=NC(Cl)=N1,ph2,100.002,60.96013443,N,training,,,,A-A-S Pass,Pass,A,A,S,CCNC1=NC(NC(C)(C)C)=NC(Cl)=N1,CCNC1=NC(NC(C)(C)C)=NC(Cl)=N1,C9H16ClN5,229.71,DTXSID4027608,3.20992,1.10E-06
DTXSID2026446,Acetyl tributyl citrate,77-90-7,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,ph2,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,C20H34O8,402.484,DTXSID2026446,4.3658,1.10E-06
DTXSID2020501,Methadone hydrochloride,1095-90-5,Cl.CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,ph2,72.2725,-4.551512342,N,training,,,,A-A-S Pass,Pass,A,A,S,Cl.CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,C21H28ClNO,345.91,DTXSID2020501,1.34818,1.04E-06
DTXSID3024102,Fenamiphos,22224-92-6,CCOP(=O)(NC(C)C)OC1=CC=C(SC)C(C)=C1,ph1_v2,,,,blind test,PHOS*,,,A-A-S Pass,Pass,A,A,S,CCOP(=O)(NC(C)C)OC1=CC=C(SC)C(C)=C1,CCOP(=O)(NC(C)C)OC1=CC=C(SC)C(C)=C1,C13H22NO3PS,303.36,DTXSID3024102,3.2298,9.98E-07
DTXSID1040792,Pyridoxine hydrochloride,58-56-0,Cl.CC1=NC=C(CO)C(CO)=C1O,e1k,,,,leaderboard,,,,A-A-S Pass,Pass,A,A,S,Cl.CC1=NC=C(CO)C(CO)=C1O,CC1=C(O)C(CO)=C(CO)C=N1,C8H12ClNO3,205.64,DTXSID1040792,-2.12054,9.80E-07
DTXSID1041639,Sodium m-xylene-4-sulfonate,827-21-4,[Na+].CC1=CC=C(C(C)=C1)S([O-])(=O)=O,e1k,100,27.76216216,N,training,,,,A-A-S Pass,Pass,A,A,S,[Na+].CC1=CC=C(C(C)=C1)S([O-])(=O)=O,CC1=CC=C(C(C)=C1)S(O)(=O)=O,C8H9NaO3S,208.21,DTXSID1041639,-2.28196,9.66E-07
DTXSID7022174,EPN,2104-64-5,CCOP(=S)(OC1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1,ph2,99.9975,78.59557706,N,training,PHOS*,,,A-A-S Pass,Pass,A,A,S,CCOP(=S)(OC1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1,CCOP(=S)(OC1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1,C14H14NO4PS,323.3,DTXSID7022174,4.77624,9.48E-07
DTXSID5041641,"2,5-Dimethylbenzenesulfonic acid",609-54-1,CC1=CC=C(C)C(=C1)S(O)(=O)=O,e1k,,,,leaderboard,,,,A-A-S Pass,Pass,A,A,S,CC1=CC=C(C)C(=C1)S(O)(=O)=O,CC1=CC=C(C)C(=C1)S(O)(=O)=O,C8H10O3S,186.23,DTXSID5041641,1.07871,9.41E-07
DTXSID8020628,Fluometuron,2164-17-2,CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,ph1_v2,100,54.8196317,N,training,,,,A-A-S Pass,Pass,A,A,S,CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,C10H11F3N2O,232.206,DTXSID8020628,2.42095,9.40E-07
DTXSID6032647,2-(Thiocyanomethylthio)benzothiazole,21564-17-0,N#CSCSC1=NC2=CC=CC=C2S1,ph1_v2,,,,leaderboard,,,,A-A-S Pass,Pass,A,A,S,N#CSCSC1=NC2=CC=CC=C2S1,N#CSCSC1=NC2=CC=CC=C2S1,C9H6N2S3,238.34,DTXSID6032647,3.29866,9.29E-07
DTXSID7042198,N-Butyl-p-toluenesulfonamide,1907-65-9,CCCCNS(=O)(=O)C1=CC=C(C)C=C1,e1k,,,,leaderboard,,,,A-A-S Pass,Pass,A,A,S,CCCCNS(=O)(=O)C1=CC=C(C)C=C1,CCCCNS(=O)(=O)C1=CC=C(C)C=C1,C11H17NO2S,227.32,DTXSID7042198,2.51198,9.18E-07
DTXSID8027826,Dicyclohexyl sodium sulfosuccinate,23386-52-9,[Na+].[O-]S(=O)(=O)C(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1,e1k,100,74.02007722,N,training,,,,A-A-S Pass,Pass,A,A,S,[Na+].[O-]S(=O)(=O)C(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1,OS(=O)(=O)C(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1,C16H25NaO7S,384.42,DTXSID8027826,0.288062,9.16E-07
DTXSID7041623,Benodanil,15310-01-7,IC1=C(C=CC=C1)C(=O)NC1=CC=CC=C1,ph2,99.999,73.64267343,N,training,,,,A-A-S Pass,Pass,A,A,S,IC1=C(C=CC=C1)C(=O)NC1=CC=CC=C1,IC1=C(C=CC=C1)C(=O)NC1=CC=CC=C1,C13H10INO,323.133,DTXSID7041623,2.85519,9.14E-07
DTXSID8022111,"N-(3,4-Dichlorophenyl)propanamide",709-98-8,CCC(=O)NC1=CC=C(Cl)C(Cl)=C1,ph1_v2,99.9985,57.99510476,N,training,,,,A-A-S Pass,Pass,A,A,S,CCC(=O)NC1=CC=C(Cl)C(Cl)=C1,CCC(=O)NC1=CC=C(Cl)C(Cl)=C1,C9H9Cl2NO,218.08,DTXSID8022111,3.07062,9.02E-07
DTXSID0034223,Tebufenpyrad,119168-77-3,CCC1=NN(C)C(C(=O)NCC2=CC=C(C=C2)C(C)(C)C)=C1Cl,ph1_v2,99.8415,24.48961555,N,training,,,,A-A-S Pass,Pass,A,A,S,CCC1=NN(C)C(C(=O)NCC2=CC=C(C=C2)C(C)(C)C)=C1Cl,CCC1=NN(C)C(C(=O)NCC2=CC=C(C=C2)C(C)(C)C)=C1Cl,C18H24ClN3O,333.86,DTXSID0034223,4.60966,9.00E-07
DTXSID4022523,Heptyl p-hydroxybenzoate,1085-12-7,CCCCCCCOC(=O)C1=CC=C(O)C=C1,e1k,100,103.0111993,Y,training,,,,A-A-S Pass,Pass,A,A,S,CCCCCCCOC(=O)C1=CC=C(O)C=C1,CCCCCCCOC(=O)C1=CC=C(O)C=C1,C14H20O3,236.311,DTXSID4022523,4.82529,8.88E-07
DTXSID5041643,Sodium 2-formylbenzenesulfonate,1008-72-6,[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=O,e1k,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=O,OS(=O)(=O)C1=CC=CC=C1C=O,C7H5NaO4S,208.16,DTXSID5041643,-2.69304,8.85E-07
DTXSID5025021,Dicyclohexyl phthalate,84-61-7,O=C(OC1CCCCC1)C1=C(C=CC=C1)C(=O)OC1CCCCC1,e1k,104.6125,37.80759881,N,training,,,,A-A-S Pass,Pass,A,A,S,O=C(OC1CCCCC1)C1=C(C=CC=C1)C(=O)OC1CCCCC1,O=C(OC1CCCCC1)C1=C(C=CC=C1)C(=O)OC1CCCCC1,C20H26O4,330.424,DTXSID5025021,5.83395,8.70E-07
DTXSID7040360,"Ethyl 5,5-diphenyl-2-isoxazoline-3-carboxylate",163520-33-0,CCOC(=O)C1=NOC(C1)(C1=CC=CC=C1)C1=CC=CC=C1,e1k,,,,leaderboard,,,,A-A-S Pass,Pass,A,A,S,CCOC(=O)C1=NOC(C1)(C1=CC=CC=C1)C1=CC=CC=C1,CCOC(=O)C1=NOC(C1)(C1=CC=CC=C1)C1=CC=CC=C1,C18H17NO3,295.338,DTXSID7040360,3.15207,8.56E-07
DTXSID4041442,Sodium 2-naphthalenesulfonate,532-02-5,[Na+].[O-]S(=O)(=O)C1=CC2=C(C=CC=C2)C=C1,e1k,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,[Na+].[O-]S(=O)(=O)C1=CC2=C(C=CC=C2)C=C1,OS(=O)(=O)C1=CC2=C(C=CC=C2)C=C1,C10H7NaO3S,230.21,DTXSID4041442,-2.63618,8.09E-07
DTXSID9032329,Bensulide,741-58-2,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1=CC=CC=C1,ph1_v2,100.0035,21.50924199,N,training,,,,A-A-S Pass,Pass,A,A,S,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1=CC=CC=C1,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1=CC=CC=C1,C14H24NO4PS3,397.5,DTXSID9032329,4.20853,8.02E-07
DTXSID9032379,Dithiopyr,97886-45-8,CSC(=O)C1=C(N=C(C(C(=O)SC)=C1CC(C)C)C(F)(F)F)C(F)F,ph1_v2,99.6485,44.75036396,N,training,,,,A-A-S Pass,Pass,A,A,S,CSC(=O)C1=C(N=C(C(C(=O)SC)=C1CC(C)C)C(F)(F)F)C(F)F,CSC(=O)C1=C(N=C(C(C(=O)SC)=C1CC(C)C)C(F)(F)F)C(F)F,C15H16F5NO2S2,401.41,DTXSID9032379,4.74884,7.67E-07
DTXSID0021094,"4,4'-Oxydianiline",101-80-4,NC1=CC=C(OC2=CC=C(N)C=C2)C=C1,ph2,99.9985,89.98480196,Y,training,,,,A-A-S Pass,Pass,A,A,S,NC1=CC=C(OC2=CC=C(N)C=C2)C=C1,NC1=CC=C(OC2=CC=C(N)C=C2)C=C1,C12H12N2O,200.241,DTXSID0021094,1.36378,7.38E-07
DTXSID7042011,N-Dodecanoyl-N-methylglycine,97-78-9,CCCCCCCCCCCC(=O)N(C)CC(O)=O,e1k,97.457,85.86154624,Y,training,,,,A-A-S Pass,Pass,A,A,S,CCCCCCCCCCCC(=O)N(C)CC(O)=O,CCCCCCCCCCCC(=O)N(C)CC(O)=O,C15H29NO3,271.401,DTXSID7042011,3.79239,7.27E-07
DTXSID1021031,4-Nitrosodiphenylamine,156-10-5,O=NC1=CC=C(NC2=CC=CC=C2)C=C1,e1k,100,108.8844668,Y,training,,,,A-A-S Pass,Pass,A,A,S,O=NC1=CC=C(NC2=CC=CC=C2)C=C1,O=NC1=CC=C(NC2=CC=CC=C2)C=C1,C12H10N2O,198.225,DTXSID1021031,3.04263,7.01E-07
DTXSID3042394,Sodium 1-naphthalenesulfonate,130-14-3,[Na+].[O-]S(=O)(=O)C1=CC=CC2=C1C=CC=C2,e1k,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,[Na+].[O-]S(=O)(=O)C1=CC=CC2=C1C=CC=C2,OS(=O)(=O)C1=CC=CC2=C1C=CC=C2,C10H7NaO3S,230.21,DTXSID3042394,-2.50524,7.00E-07
